Zip,State
87416,NM
56763,MN
35988,AL
8875,NJ
63030,MO
62474,IL
43236,OH
79325,TX
1438,MA
48111,MI
78279,TX
14701,NY
99577,AK
12911,NY
48014,MI
38645,MS
15466,PA
71360,LA
37062,TN
47341,IN
50207,IA
24529,VA
80423,CO
43844,OH
83715,ID
54463,WI
58265,ND
78057,TX
26587,WV
82435,WY
92391,CA
28361,NC
43111,OH
58216,ND
90064,CA
52767,IA
84069,UT
99622,AK
38841,MS
95663,CA
7980,NJ
72626,AR
54983,WI
72768,AR
42375,KY
18237,PA
98640,WA
32903,FL
41819,KY
41759,KY
75932,TX
75065,TX
56367,MN
17061,PA
76034,TX
35224,AL
73456,OK
15771,PA
14204,NY
80254,CO
95687,CA
35971,AL
99363,WA
76450,TX
47730,IN
32236,FL
30124,GA
54966,WI
42764,KY
30238,GA
26578,WV
37162,TN
53194,WI
25305,WV
26674,WV
18851,PA
20001,DC
97493,OR
70364,LA
72752,AR
75040,TX
98923,WA
36906,AL
28242,NC
87933,NM
26590,WV
28577,NC
19162,PA
41146,KY
77864,TX
22082,VA
44837,OH
70469,LA
80456,CO
82213,WY
79058,TX
79345,TX
41129,KY
6386,CT
48881,MI
71842,AR
73010,OK
52057,IA
3587,NH
49408,MI
42344,KY
20232,DC
44062,OH
6614,CT
61873,IL
34746,FL
45855,OH
52749,IA
50104,IA
77027,TX
64082,MO
23408,VA
98013,WA
83757,ID
45344,OH
37373,TN
1534,MA
98366,WA
61747,IL
53523,WI
30322,GA
92801,CA
5602,VT
77325,TX
29102,SC
4985,ME
54494,WI
77546,TX
73437,OK
71440,LA
21904,MD
1029,MA
92513,CA
33180,FL
28301,NC
32576,FL
55574,MN
30453,GA
39656,MS
79821,TX
37072,TN
46345,IN
26222,WV
96762,HI
55604,MN
5774,VT
80549,CO
75712,TX
82516,WY
48153,MI
43019,OH
49287,MI
39556,MS
1524,MA
70115,LA
53576,WI
57323,SD
39457,MS
47535,IN
70633,LA
70179,LA
51554,IA
54125,WI
76109,TX
87018,NM
35968,AL
10007,NY
73052,OK
32203,FL
5055,VT
52334,IA
70630,LA
17965,PA
63365,MO
24265,VA
68107,NE
85748,AZ
29684,SC
25530,WV
7940,NJ
18437,PA
15364,PA
39552,MS
54888,WI
28348,NC
3244,NH
27253,NC
29116,SC
29212,SC
45640,OH
4739,ME
54511,WI
15066,PA
84136,UT
40310,KY
67436,KS
8515,NJ
10464,NY
78228,TX
46773,IN
97416,OR
67441,KS
43157,OH
22408,VA
57026,SD
48042,MI
7727,NJ
6537,CT
85055,AZ
49455,MI
84755,UT
2643,MA
26003,WV
11554,NY
88213,NM
29142,SC
77447,TX
37203,TN
82938,WY
56667,MN
97487,OR
76933,TX
98303,WA
13211,NY
66963,KS
6237,CT
60074,IL
37152,TN
93235,CA
38151,TN
67871,KS
78019,TX
60827,IL
10113,NY
17551,PA
55104,MN
56565,MN
46706,IN
99690,AK
54667,WI
23027,VA
2362,MA
17585,PA
85248,AZ
12958,NY
32218,FL
56393,MN
46798,IN
46207,IN
63440,MO
96157,CA
73170,OK
33631,FL
17363,PA
33404,FL
44074,OH
23442,VA
43101,OH
78275,TX
93921,CA
28525,NC
3279,NH
27049,NC
40066,KY
46710,IN
29032,SC
45208,OH
90097,CA
54003,WI
95726,CA
26823,WV
33544,FL
77882,TX
27264,NC
83711,ID
15492,PA
84103,UT
49746,MI
15069,PA
96713,HI
54942,WI
1229,MA
22973,VA
23872,VA
53012,WI
11694,NY
63840,MO
50231,IA
38663,MS
27341,NC
17604,PA
25699,WV
75713,TX
91935,CA
38765,MS
48190,MI
26039,WV
14612,NY
28464,NC
43330,OH
67632,KS
75149,TX
68344,NE
34471,FL
62990,IL
6701,CT
93954,CA
27370,NC
68354,NE
32131,FL
64466,MO
57201,SD
66104,KS
59759,MT
26386,WV
24627,VA
42541,KY
45254,OH
1009,MA
84624,UT
49870,MI
96732,HI
25364,WV
61570,IL
7510,NJ
78150,TX
16136,PA
30022,GA
43143,OH
78164,TX
85751,AZ
60098,IL
3805,NH
58438,ND
28698,NC
11715,NY
95838,CA
43068,OH
12524,NY
95635,CA
27281,NC
98010,WA
7832,NJ
28671,NC
71801,AR
62899,IL
98644,WA
85336,AZ
47929,IN
70781,LA
15088,PA
38611,MS
72742,AR
72527,AR
36607,AL
46958,IN
90847,CA
72216,AR
37401,TN
75831,TX
40253,KY
28585,NC
99328,WA
62054,IL
41360,KY
70401,LA
85308,AZ
85260,AZ
66095,KS
52219,IA
54486,WI
6140,CT
53784,WI
56041,MN
33740,FL
78724,TX
70371,LA
87529,NM
44004,OH
4732,ME
92582,CA
96755,HI
36446,AL
56661,MN
2139,MA
61402,IL
98439,WA
21664,MD
17067,PA
20373,DC
71238,LA
14560,NY
80266,CO
37719,TN
36316,AL
72150,AR
7199,NJ
53171,WI
10997,NY
98253,WA
72437,AR
72648,AR
77491,TX
31401,GA
56143,MN
41526,KY
85902,AZ
99039,WA
7822,NJ
22967,VA
13162,NY
7962,NJ
44720,OH
34201,FL
13478,NY
29201,SC
22182,VA
85223,AZ
64148,MO
1083,MA
8210,NJ
26186,WV
84542,UT
36602,AL
54171,WI
11099,NY
62796,IL
60089,IL
73012,OK
67117,KS
24289,VA
18017,PA
18942,PA
23915,VA
23889,VA
67480,KS
96721,HI
94145,CA
77016,TX
6094,CT
54301,WI
69352,NE
36024,AL
49728,MI
30386,GA
52726,IA
25304,WV
64481,MO
77026,TX
41725,KY
90805,CA
54232,WI
94240,CA
53927,WI
44189,OH
32422,FL
68658,NE
70706,LA
94028,CA
77335,TX
44039,OH
7522,NJ
62268,IL
71833,AR
24839,WV
1518,MA
22726,VA
60042,IL
73199,OK
1730,MA
50461,IA
92175,CA
57225,SD
64681,MO
7104,NJ
53934,WI
53916,WI
50453,IA
76241,TX
18635,PA
11710,NY
82431,WY
66051,KS
32061,FL
10108,NY
93292,CA
60044,IL
28502,NC
30719,GA
99613,AK
75980,TX
10273,NY
57109,SD
87105,NM
76363,TX
57070,SD
97030,OR
54513,WI
80224,CO
48428,MI
99581,AK
50156,IA
85709,AZ
12578,NY
94953,CA
35232,AL
97431,OR
77266,TX
27950,NC
97313,OR
59636,MT
88429,NM
20526,DC
33310,FL
39752,MS
28805,NC
63445,MO
45135,OH
53565,WI
62521,IL
2861,RI
44310,OH
64142,MO
45616,OH
31704,GA
73162,OK
13757,NY
80442,CO
47856,IN
49948,MI
44864,OH
59003,MT
28637,NC
23841,VA
84791,UT
91921,CA
77492,TX
55169,MN
97750,OR
23058,VA
15678,PA
81045,CO
8862,NJ
35576,AL
10916,NY
79536,TX
76301,TX
62359,IL
98036,WA
37931,TN
68631,NE
83405,ID
27847,NC
85383,AZ
8070,NJ
92019,CA
36862,AL
68446,NE
96725,HI
30023,GA
46711,IN
60422,IL
27508,NC
36022,AL
76853,TX
78708,TX
43315,OH
8323,NJ
65740,MO
67487,KS
54082,WI
92402,CA
92683,CA
64137,MO
75204,TX
46805,IN
32356,FL
60959,IL
2651,MA
58362,ND
45015,OH
69045,NE
62983,IL
59064,MT
14056,NY
2169,MA
21851,MD
20074,DC
43045,OH
20894,MD
34498,FL
98844,WA
62049,IL
85935,AZ
89406,NV
22716,VA
30361,GA
65323,MO
1262,MA
52052,IA
17949,PA
43721,OH
50523,IA
22909,VA
57385,SD
1225,MA
60014,IL
78957,TX
18010,PA
80420,CO
65724,MO
60030,IL
54931,WI
48096,MI
98338,WA
80163,CO
75043,TX
49265,MI
42370,KY
65644,MO
19078,PA
2382,MA
41663,KY
85253,AZ
79704,TX
2191,MA
56318,MN
23845,VA
40581,KY
43512,OH
74966,OK
28758,NC
41043,KY
35142,AL
37848,TN
75850,TX
22103,VA
544,NY
98361,WA
25181,WV
92840,CA
68111,NE
79566,TX
89195,NV
61318,IL
75023,TX
85725,AZ
72130,AR
16683,PA
34234,FL
46163,IN
32454,FL
18464,PA
22480,VA
50845,IA
13747,NY
75944,TX
73747,OK
29487,SC
46951,IN
10520,NY
47528,IN
19128,PA
12429,NY
76087,TX
63868,MO
68828,NE
52064,IA
30646,GA
70359,LA
12220,NY
59430,MT
94002,CA
35406,AL
37217,TN
89409,NV
15051,PA
32266,FL
4224,ME
80807,CO
29512,SC
13685,NY
96039,CA
76630,TX
14879,NY
72675,AR
64750,MO
77263,TX
2565,MA
41522,KY
39122,MS
78052,TX
12043,NY
48906,MI
33305,FL
81004,CO
27695,NC
32521,FL
54827,WI
37040,TN
31773,GA
55166,MN
77305,TX
43950,OH
47523,IN
35180,AL
92627,CA
33530,FL
65257,MO
59528,MT
65065,MO
55558,MN
57003,SD
78116,TX
78155,TX
85271,AZ
99753,AK
32041,FL
45343,OH
36922,AL
97419,OR
65347,MO
20163,VA
76654,TX
33594,FL
61756,IL
12153,NY
17271,PA
92705,CA
34655,FL
37172,TN
88002,NM
66063,KS
49649,MI
18322,PA
8525,NJ
15026,PA
46526,IN
23669,VA
98288,WA
48816,MI
56032,MN
27833,NC
3561,NH
61036,IL
16928,PA
44072,OH
61876,IL
32804,FL
87125,NM
98550,WA
15324,PA
11417,NY
13814,NY
8095,NJ
41344,KY
97106,OR
46774,IN
7740,NJ
28144,NC
25440,WV
29402,SC
62926,IL
62639,IL
77382,TX
28409,NC
24069,VA
41219,KY
44606,OH
11971,NY
84601,UT
5845,VT
23306,VA
19170,PA
17953,PA
90078,CA
72080,AR
45271,OH
54734,WI
96123,CA
20680,MD
44214,OH
94585,CA
33493,FL
91770,CA
17509,PA
40218,KY
85901,AZ
38141,TN
17056,PA
20686,MD
82058,WY
70554,LA
95415,CA
97530,OR
43083,OH
23432,VA
16344,PA
38821,MS
79762,TX
70459,LA
32893,FL
42350,KY
35263,AL
6249,CT
65706,MO
3226,NH
85912,AZ
30359,GA
7023,NJ
20402,DC
86446,AZ
26150,WV
46327,IN
6533,CT
26374,WV
67131,KS
36373,AL
48626,MI
23397,VA
14477,NY
52809,IA
59256,MT
45002,OH
16685,PA
56467,MN
21872,MD
15282,PA
74026,OK
16350,PA
61359,IL
40964,KY
2472,MA
22654,VA
98535,WA
20997,MD
17503,PA
54013,WI
43206,OH
49302,MI
61412,IL
12956,NY
60517,IL
58313,ND
84038,UT
55701,MN
80642,CO
89803,NV
7663,NJ
44644,OH
54131,WI
61423,IL
87120,NM
26618,WV
25430,WV
50464,IA
90048,CA
28226,NC
76205,TX
3882,NH
25988,WV
98275,WA
54517,WI
21716,MD
84170,UT
5741,VT
69154,NE
42134,KY
71253,LA
24351,VA
36003,AL
24951,WV
59015,MT
48866,MI
95648,CA
34140,FL
44665,OH
59053,MT
88338,NM
67450,KS
37030,TN
8020,NJ
77338,TX
35503,AL
28254,NC
19363,PA
37822,TN
30721,GA
2633,MA
43840,OH
64490,MO
79063,TX
90630,CA
38573,TN
45843,OH
46792,IN
88529,TX
39090,MS
60304,IL
84157,UT
14591,NY
2090,MA
13043,NY
34614,FL
6430,CT
92702,CA
80526,CO
19486,PA
80501,CO
95374,CA
54213,WI
50862,IA
12742,NY
70571,LA
78577,TX
21857,MD
44115,OH
32904,FL
22240,VA
30555,GA
28234,NC
61550,IL
35963,AL
27594,NC
18241,PA
95193,CA
17324,PA
37078,TN
95012,CA
36688,AL
58103,ND
67952,KS
37335,TN
58004,ND
14514,NY
32256,FL
78474,TX
54732,WI
22747,VA
65707,MO
99926,AK
18221,PA
54026,WI
1074,MA
3440,NH
72127,AR
31036,GA
40050,KY
2215,MA
35299,AL
51553,IA
47838,IN
93390,CA
26507,WV
7626,NJ
76638,TX
59454,MT
68637,NE
87109,NM
30436,GA
28421,NC
70810,LA
28428,NC
2712,MA
46988,IN
72099,AR
72360,AR
46168,IN
22725,VA
26075,WV
91776,CA
56660,MN
37187,TN
8807,NJ
6531,CT
1654,MA
74941,OK
47926,IN
2652,MA
29340,SC
64065,MO
39480,MS
33445,FL
61606,IL
85367,AZ
3754,NH
99036,WA
20606,MD
13145,NY
20797,MD
98847,WA
44077,OH
32060,FL
67584,KS
65753,MO
6460,CT
40145,KY
18765,PA
80030,CO
37077,TN
18069,PA
62063,IL
44627,OH
23235,VA
75226,TX
11935,NY
57622,SD
58031,ND
41544,KY
17060,PA
30607,GA
52031,IA
63342,MO
66865,KS
71377,LA
56081,MN
83548,ID
26576,WV
56561,MN
85357,AZ
20192,VA
29151,SC
94619,CA
47611,IN
62357,IL
59632,MT
71009,LA
43113,OH
49675,MI
31998,GA
46942,IN
94596,CA
74020,OK
52635,IA
55393,MN
18407,PA
93094,CA
34680,FL
95555,CA
61846,IL
48853,MI
71032,LA
55013,MN
61263,IL
26524,WV
42740,KY
8645,NJ
79430,TX
19734,DE
78022,TX
25704,WV
89414,NV
77581,TX
48420,MI
78244,TX
6896,CT
52553,IA
97625,OR
44862,OH
24535,VA
19426,PA
3057,NH
40063,KY
57221,SD
77369,TX
38454,TN
11027,NY
57340,SD
32570,FL
79002,TX
55103,MN
25630,WV
30313,GA
32654,FL
17882,PA
77515,TX
52536,IA
54137,WI
63339,MO
85618,AZ
97057,OR
55454,MN
14051,NY
16037,PA
77960,TX
44303,OH
14547,NY
91016,CA
30062,GA
97430,OR
1360,MA
52409,IA
15656,PA
68346,NE
49654,MI
38966,MS
41332,KY
43341,OH
45779,OH
43123,OH
33076,FL
10156,NY
19048,PA
60002,IL
91303,CA
12128,NY
62048,IL
49680,MI
32686,FL
27413,NC
97119,OR
7401,NJ
32526,FL
55470,MN
48605,MI
53079,WI
38562,TN
66720,KS
92252,CA
95615,CA
13738,NY
63950,MO
40940,KY
79019,TX
16035,PA
10305,NY
84061,UT
87421,NM
82190,WY
96143,CA
14740,NY
49749,MI
44258,OH
90016,CA
71444,LA
55008,MN
18962,PA
81658,CO
18761,PA
99301,WA
18434,PA
29048,SC
31770,GA
78758,TX
19712,DE
77483,TX
16510,PA
27519,NC
94971,CA
67573,KS
23054,VA
41002,KY
77588,TX
51360,IA
71051,LA
25011,WV
72333,AR
96047,CA
66941,KS
48124,MI
89445,NV
37361,TN
78229,TX
69212,NE
67576,KS
72863,AR
56588,MN
94010,CA
31567,GA
16698,PA
43946,OH
95865,CA
80280,CO
55331,MN
32869,FL
89703,NV
96093,CA
73947,OK
36910,AL
38106,TN
32254,FL
13201,NY
29733,SC
59318,MT
3748,NH
77450,TX
33564,FL
49753,MI
70344,LA
14063,NY
63637,MO
98023,WA
57551,SD
99149,WA
14625,NY
28285,NC
48739,MI
73669,OK
49836,MI
21401,MD
70598,LA
53049,WI
20907,MD
55051,MN
94203,CA
48911,MI
25083,WV
10976,NY
21540,MD
26151,WV
48819,MI
50246,IA
86304,AZ
49446,MI
86001,AZ
4040,ME
44188,OH
16724,PA
15544,PA
97140,OR
14513,NY
25506,WV
66753,KS
37322,TN
20055,DC
11801,NY
68926,NE
78255,TX
86323,AZ
36087,AL
57434,SD
67213,KS
72106,AR
93942,CA
57528,SD
50848,IA
81413,CO
83455,ID
59261,MT
28053,NC
49917,MI
27597,NC
8012,NJ
23821,VA
7175,NJ
87364,NM
28669,NC
65614,MO
7806,NJ
3819,NH
17075,PA
52551,IA
61334,IL
31205,GA
49921,MI
64015,MO
84605,UT
74455,OK
1965,MA
38912,MS
18901,PA
8899,NJ
62997,IL
4654,ME
14816,NY
82327,WY
68328,NE
52548,IA
98672,WA
12957,NY
79991,TX
94071,CA
38668,MS
32302,FL
27375,NC
51571,IA
11520,NY
95390,CA
72526,AR
19493,PA
13631,NY
92352,CA
97845,OR
67839,KS
65690,MO
68622,NE
68502,NE
78463,TX
54834,WI
76491,TX
10994,NY
10131,NY
68846,NE
47361,IN
50857,IA
54639,WI
73189,OK
68303,NE
11221,NY
32395,FL
1106,MA
71247,LA
53558,WI
61239,IL
32829,FL
83316,ID
98007,WA
2832,RI
4745,ME
1254,MA
71765,AR
84318,UT
16502,PA
45882,OH
20744,MD
72701,AR
71322,LA
71861,AR
41385,KY
71448,LA
85638,AZ
97033,OR
20228,DC
40065,KY
37366,TN
31303,GA
24316,VA
1420,MA
19053,PA
61802,IL
21626,MD
23347,VA
55305,MN
94249,CA
38580,TN
46801,IN
45237,OH
59012,MT
46782,IN
20147,VA
75935,TX
44634,OH
94102,CA
12588,NY
55026,MN
20105,VA
79562,TX
20135,VA
31057,GA
61701,IL
39474,MS
20051,DC
40129,KY
75092,TX
1921,MA
33931,FL
48867,MI
68054,NE
71229,LA
55967,MN
86023,AZ
75694,TX
56668,MN
63469,MO
52765,IA
17538,PA
37726,TN
34984,FL
80451,CO
50864,IA
70509,LA
40437,KY
86021,AZ
14891,NY
21748,MD
16371,PA
68320,NE
10044,NY
92692,CA
84095,UT
95366,CA
71036,LA
29450,SC
47305,IN
78237,TX
47439,IN
32839,FL
78056,TX
55385,MN
34243,FL
93562,CA
72025,AR
33013,FL
62633,IL
86336,AZ
76155,TX
72046,AR
95062,CA
85263,AZ
15301,PA
54450,WI
54847,WI
60944,IL
89440,NV
38147,TN
74472,OK
34288,FL
8543,NJ
47304,IN
84180,UT
48649,MI
10163,NY
35261,AL
47974,IN
68743,NE
31049,GA
77381,TX
32617,FL
86405,AZ
53716,WI
72447,AR
27851,NC
92112,CA
74747,OK
73620,OK
66403,KS
24174,VA
52595,IA
20609,MD
98834,WA
21144,MD
49834,MI
71348,LA
4239,ME
50062,IA
25840,WV
33804,FL
46510,IN
56369,MN
15206,PA
72454,AR
67648,KS
28563,NC
90712,CA
15065,PA
20332,DC
90659,CA
80209,CO
64021,MO
38140,TN
19312,PA
39095,MS
22433,VA
55444,MN
42214,KY
48442,MI
36575,AL
62624,IL
18249,PA
82520,WY
46916,IN
17701,PA
21684,MD
40055,KY
76841,TX
31783,GA
55592,MN
35058,AL
52535,IA
80534,CO
13134,NY
55027,MN
54933,WI
23833,VA
70119,LA
58785,ND
98131,WA
10028,NY
54830,WI
80863,CO
25569,WV
96155,CA
32909,FL
45361,OH
7801,NJ
13157,NY
55954,MN
92504,CA
27882,NC
57237,SD
62375,IL
14272,NY
51015,IA
25270,WV
43226,OH
84722,UT
48724,MI
99009,WA
14745,NY
7109,NJ
7039,NJ
59904,MT
28119,NC
77632,TX
24402,VA
53168,WI
66224,KS
51232,IA
37367,TN
70153,LA
75501,TX
96094,CA
29943,SC
43215,OH
18420,PA
43137,OH
50061,IA
25667,WV
80104,CO
40334,KY
58451,ND
54136,WI
12179,NY
21234,MD
49083,MI
64061,MO
21722,MD
18818,PA
59226,MT
18629,PA
61632,IL
87319,NM
65484,MO
87574,NM
77419,TX
61851,IL
61283,IL
81235,CO
32359,FL
45735,OH
28605,NC
58802,ND
57657,SD
13683,NY
30205,GA
4050,ME
96742,HI
62050,IL
27823,NC
98225,WA
58301,ND
6817,CT
80918,CO
3903,ME
60546,IL
63779,MO
93702,CA
43525,OH
45246,OH
15274,PA
8528,NJ
23960,VA
88115,NM
62865,IL
74471,OK
32063,FL
54837,WI
31407,GA
52626,IA
66402,KS
44396,OH
46539,IN
44870,OH
64487,MO
20375,DC
14302,NY
12746,NY
75449,TX
31146,GA
4001,ME
94035,CA
45250,OH
17532,PA
19443,PA
96161,CA
97886,OR
67626,KS
62321,IL
84042,UT
24216,VA
47734,IN
33729,FL
73668,OK
40144,KY
63051,MO
20152,VA
97306,OR
60174,IL
2887,RI
23303,VA
7977,NJ
43314,OH
77975,TX
70656,LA
8061,NJ
79117,TX
97005,OR
23529,VA
20754,MD
11411,NY
98158,WA
47264,IN
78415,TX
84091,UT
78703,TX
11779,NY
93962,CA
5853,VT
64102,MO
80467,CO
60180,IL
85239,AZ
32750,FL
99115,WA
29224,SC
1432,MA
95482,CA
21208,MD
70556,LA
94171,CA
3872,NH
37357,TN
31042,GA
70079,LA
48870,MI
60194,IL
65050,MO
67201,KS
5478,VT
15290,PA
34216,FL
79041,TX
49304,MI
88352,NM
46393,IN
21917,MD
74750,OK
51648,IA
81640,CO
90260,CA
52561,IA
97147,OR
16679,PA
81414,CO
22943,VA
43768,OH
28164,NC
46987,IN
42539,KY
10311,NY
80930,CO
88558,TX
4660,ME
23427,VA
8723,NJ
12053,NY
25967,WV
95980,CA
44450,OH
49918,MI
14430,NY
94951,CA
79452,TX
62477,IL
66222,KS
62056,IL
27576,NC
1264,MA
50304,IA
38672,MS
38488,TN
73660,OK
30830,GA
5906,VT
79952,TX
16948,PA
65402,MO
45206,OH
31008,GA
86406,AZ
28038,NC
43082,OH
6852,CT
17066,PA
60132,IL
28446,NC
45277,OH
37167,TN
68517,NE
87112,NM
24448,VA
11432,NY
2238,MA
49757,MI
71286,LA
17901,PA
61448,IL
37396,TN
89160,NV
31794,GA
38346,TN
32127,FL
46274,IN
29678,SC
12401,NY
4975,ME
33071,FL
45617,OH
27231,NC
40855,KY
67870,KS
98824,WA
80740,CO
96062,CA
7016,NJ
20740,MD
2103,MA
64767,MO
75014,TX
68936,NE
48551,MI
32663,FL
65548,MO
6142,CT
70761,LA
24050,VA
79382,TX
86442,AZ
39362,MS
37095,TN
78263,TX
30187,GA
35759,AL
15061,PA
98148,WA
87312,NM
15001,PA
54737,WI
72628,AR
12727,NY
26755,WV
53185,WI
30129,GA
63752,MO
57638,SD
1718,MA
15370,PA
45315,OH
63945,MO
95456,CA
33559,FL
31720,GA
78161,TX
23454,VA
15691,PA
34265,FL
38558,TN
70181,LA
45750,OH
58789,ND
66554,KS
27570,NC
48080,MI
34238,FL
34952,FL
42131,KY
64018,MO
48464,MI
33438,FL
92253,CA
37175,TN
22027,VA
80540,CO
96016,CA
80246,CO
28222,NC
7533,NJ
83318,ID
10993,NY
84650,UT
50614,IA
7507,NJ
32536,FL
21046,MD
17081,PA
37181,TN
24318,VA
91305,CA
61855,IL
14443,NY
71047,LA
16938,PA
45433,OH
80234,CO
20634,MD
28039,NC
54727,WI
23015,VA
93706,CA
46807,IN
94061,CA
97406,OR
94310,CA
38367,TN
76110,TX
55950,MN
27970,NC
14276,NY
59230,MT
37821,TN
32445,FL
27104,NC
91413,CA
78291,TX
38574,TN
61811,IL
26321,WV
99001,WA
26824,WV
21017,MD
32340,FL
49413,MI
51235,IA
79102,TX
60067,IL
98274,WA
8231,NJ
96813,HI
82901,WY
89077,NV
62833,IL
95221,CA
79606,TX
83709,ID
38764,MS
1039,MA
73857,OK
90008,CA
22482,VA
40854,KY
48237,MI
67543,KS
13156,NY
3878,NH
11773,NY
79549,TX
60654,IL
44815,OH
28246,NC
14529,NY
21791,MD
58737,ND
64858,MO
79108,TX
5357,VT
57526,SD
68105,NE
27954,NC
47665,IN
48468,MI
11439,NY
43530,OH
44060,OH
36140,AL
40216,KY
47982,IN
15620,PA
69210,NE
48169,MI
70001,LA
34277,FL
36853,AL
10462,NY
1608,MA
46713,IN
53263,WI
6089,CT
75652,TX
84083,UT
45228,OH
18614,PA
13083,NY
30116,GA
6109,CT
30415,GA
4220,ME
76798,TX
39269,MS
45388,OH
41855,KY
58639,ND
29227,SC
70454,LA
40152,KY
12879,NY
58277,ND
16689,PA
65606,MO
7870,NJ
67208,KS
37101,TN
38182,TN
71112,LA
75020,TX
85644,AZ
20178,VA
7604,NJ
33741,FL
63466,MO
25174,WV
84333,UT
76901,TX
38037,TN
19173,PA
12186,NY
2093,MA
59031,MT
38929,MS
57649,SD
84064,UT
20503,DC
38953,MS
79994,TX
23839,VA
47335,IN
76571,TX
5070,VT
17077,PA
31040,GA
57634,SD
76119,TX
11940,NY
1504,MA
3779,NH
91333,CA
98032,WA
61859,IL
91899,CA
45296,OH
44210,OH
96707,HI
44844,OH
34481,FL
48038,MI
62927,IL
23292,VA
33508,FL
93542,CA
34954,FL
8345,NJ
39284,MS
71447,LA
33331,FL
77306,TX
63851,MO
18321,PA
63746,MO
88048,NM
38927,MS
19713,DE
78132,TX
24477,VA
68055,NE
59477,MT
39040,MS
52746,IA
16507,PA
45734,OH
4481,ME
91010,CA
75120,TX
17036,PA
56084,MN
55386,MN
40579,KY
57562,SD
85382,AZ
89511,NV
50109,IA
24473,VA
76504,TX
7042,NJ
65265,MO
60424,IL
22160,VA
27557,NC
78861,TX
33576,FL
44512,OH
78026,TX
29812,SC
43291,OH
2835,RI
72367,AR
24931,WV
98312,WA
60190,IL
38862,MS
42460,KY
62848,IL
94606,CA
85351,AZ
51444,IA
50319,IA
49066,MI
87176,NM
15350,PA
62854,IL
62512,IL
56210,MN
18656,PA
29104,SC
62543,IL
68653,NE
91302,CA
18654,PA
10926,NY
92323,CA
46347,IN
50108,IA
43199,OH
96154,CA
57266,SD
73648,OK
7716,NJ
18037,PA
37938,TN
72913,AR
48861,MI
95959,CA
98526,WA
74010,OK
70586,LA
29922,SC
33134,FL
99754,AK
35259,AL
69001,NE
20603,MD
82648,WY
32105,FL
67640,KS
86435,AZ
85268,AZ
84622,UT
54110,WI
55488,MN
12223,NY
12758,NY
71674,AR
27623,NC
1330,MA
10979,NY
4938,ME
99587,AK
97113,OR
59330,MT
49701,MI
55562,MN
47134,IN
4737,ME
60919,IL
37326,TN
41397,KY
68833,NE
17961,PA
19501,PA
72021,AR
92013,CA
80107,CO
33901,FL
19150,PA
47958,IN
25550,WV
46052,IN
51533,IA
47034,IN
4949,ME
79491,TX
54303,WI
27321,NC
68955,NE
89317,NV
98645,WA
40906,KY
19091,PA
63065,MO
88252,NM
43740,OH
29903,SC
57045,SD
62362,IL
28404,NC
83862,ID
28091,NC
31635,GA
67206,KS
7450,NJ
64844,MO
95674,CA
7731,NJ
6436,CT
48059,MI
15064,PA
12201,NY
8405,NJ
17354,PA
60468,IL
41135,KY
75326,TX
67505,KS
7114,NJ
95465,CA
77362,TX
73180,OK
80265,CO
74653,OK
12227,NY
37240,TN
38348,TN
41338,KY
1475,MA
29056,SC
83404,ID
91608,CA
4941,ME
29221,SC
62091,IL
93791,CA
13413,NY
16875,PA
57767,SD
33570,FL
36254,AL
4911,ME
38635,MS
10501,NY
83211,ID
59465,MT
62560,IL
10911,NY
44405,OH
1540,MA
71457,LA
4541,ME
39521,MS
19933,DE
20202,DC
58623,ND
70433,LA
19120,PA
98118,WA
73434,OK
97352,OR
1546,MA
62323,IL
92313,CA
50539,IA
29594,SC
29634,SC
56652,MN
85313,AZ
72173,AR
93286,CA
98329,WA
32185,FL
82084,WY
33163,FL
30084,GA
72215,AR
80211,CO
44118,OH
91394,CA
95853,CA
47112,IN
63179,MO
76033,TX
28224,NC
65446,MO
78648,TX
51101,IA
71836,AR
14802,NY
12411,NY
52402,IA
73840,OK
60665,IL
11421,NY
48922,MI
29585,SC
49443,MI
22219,VA
83816,ID
70438,LA
10304,NY
78880,TX
66833,KS
35135,AL
15101,PA
8101,NJ
40069,KY
17606,PA
16946,PA
15841,PA
71101,LA
43007,OH
26611,WV
60699,IL
46779,IN
22334,VA
4983,ME
44305,OH
72663,AR
21652,MD
66449,KS
42544,KY
1740,MA
5355,VT
17577,PA
20415,DC
19090,PA
36748,AL
71914,AR
28707,NC
23803,VA
15261,PA
62851,IL
85358,AZ
55341,MN
62040,IL
78247,TX
12084,NY
56068,MN
27151,NC
15742,PA
56168,MN
30005,GA
58497,ND
42351,KY
2888,RI
65020,MO
19602,PA
28791,NC
21814,MD
26619,WV
6110,CT
59752,MT
23443,VA
25519,WV
50585,IA
70774,LA
51240,IA
63088,MO
62051,IL
57467,SD
22611,VA
88034,NM
6410,CT
48659,MI
49802,MI
73626,OK
84744,UT
53590,WI
37202,TN
22554,VA
97402,OR
49057,MI
99185,WA
36272,AL
56359,MN
72906,AR
48617,MI
51030,IA
86403,AZ
47930,IN
47714,IN
41645,KY
54848,WI
44515,OH
23356,VA
78676,TX
31011,GA
44904,OH
98601,WA
87577,NM
2880,RI
16506,PA
99557,AK
59829,MT
34233,FL
68872,NE
13064,NY
19320,PA
60558,IL
84079,UT
78681,TX
23439,VA
94229,CA
25638,WV
49764,MI
63867,MO
56025,MN
